,image,steering_angle,steering_angle_rounded
32652, IMG/left_2016_12_01_13_32_49_715_inverted.jpg,0.26391724,0.26
32653, IMG/left_2016_12_01_13_32_51_437_inverted.jpg,0.26391724,0.26
32654, IMG/left_2016_12_01_13_32_51_538_inverted.jpg,0.3787396,0.38
32655, IMG/left_2016_12_01_13_32_51_639_inverted.jpg,0.46485639999999995,0.46
32656, IMG/left_2016_12_01_13_32_51_740_inverted.jpg,0.46485639999999995,0.46
32657, IMG/right_2016_12_01_13_32_52_350_inverted.jpg,-0.33824026,-0.34
32658, IMG/right_2016_12_01_13_32_52_450_inverted.jpg,-0.4806556,-0.48
32659, IMG/right_2016_12_01_13_32_52_551_inverted.jpg,-0.4806556,-0.48
32660, IMG/right_2016_12_01_13_32_52_652_inverted.jpg,-0.40470079999999997,-0.4
32661, IMG/right_2016_12_01_13_32_52_753_inverted.jpg,-0.3287459,-0.33
32662, IMG/left_2016_12_01_13_32_53_055_inverted.jpg,0.29262284,0.29
32663, IMG/left_2016_12_01_13_32_53_156_inverted.jpg,0.40744520000000006,0.41
32664, IMG/left_2016_12_01_13_32_53_257_inverted.jpg,0.39787669999999997,0.4
32665, IMG/left_2016_12_01_13_32_53_357_inverted.jpg,0.42658229999999997,0.43
32666, IMG/left_2016_12_01_13_32_53_459_inverted.jpg,0.5031306,0.5
32667, IMG/right_2016_12_01_13_32_53_764_inverted.jpg,-0.385712,-0.39
32668,IMG/center_2016_12_01_13_32_53_865_inverted.jpg,-0.2781274,-0.28
32669, IMG/right_2016_12_01_13_32_53_865_inverted.jpg,-0.5281274,-0.53
32670,IMG/center_2016_12_01_13_32_53_966_inverted.jpg,-0.32559920000000003,-0.33
32671, IMG/right_2016_12_01_13_32_53_966_inverted.jpg,-0.5755992000000001,-0.58
32672,IMG/center_2016_12_01_13_32_54_067_inverted.jpg,-0.2591387,-0.26
32673, IMG/right_2016_12_01_13_32_54_067_inverted.jpg,-0.5091387,-0.51
32674, IMG/left_2016_12_01_13_32_54_371_inverted.jpg,0.28305431000000003,0.28
32675, IMG/left_2016_12_01_13_32_54_472_inverted.jpg,0.29262284,0.29
32676, IMG/left_2016_12_01_13_32_54_574_inverted.jpg,0.3404655,0.34
32677, IMG/left_2016_12_01_13_32_54_674_inverted.jpg,0.40744520000000006,0.41
32678, IMG/left_2016_12_01_13_32_54_775_inverted.jpg,0.493562,0.49
32679,IMG/center_2016_12_01_13_32_54_875_inverted.jpg,0.2626991,0.26
32680, IMG/left_2016_12_01_13_32_54_875_inverted.jpg,0.5126991000000001,0.51
32681,IMG/center_2016_12_01_13_32_54_976_inverted.jpg,0.2626991,0.26
32682, IMG/left_2016_12_01_13_32_54_976_inverted.jpg,0.5126991000000001,0.51
32683,IMG/center_2016_12_01_13_32_55_078_inverted.jpg,0.2626991,0.26
32684, IMG/left_2016_12_01_13_32_55_078_inverted.jpg,0.5126991000000001,0.51
32685, IMG/right_2016_12_01_13_32_55_786_inverted.jpg,-0.31925154,-0.32
32686, IMG/right_2016_12_01_13_32_55_888_inverted.jpg,-0.31925154,-0.32
32687, IMG/right_2016_12_01_13_32_55_988_inverted.jpg,-0.31925154,-0.32
32688, IMG/right_2016_12_01_13_32_56_089_inverted.jpg,-0.31925154,-0.32
32689, IMG/right_2016_12_01_13_32_56_191_inverted.jpg,-0.30975719,-0.31
32690, IMG/left_2016_12_01_13_32_56_897_inverted.jpg,0.26391724,0.26
32691, IMG/left_2016_12_01_13_32_56_999_inverted.jpg,0.26391724,0.26
32692, IMG/left_2016_12_01_13_32_57_101_inverted.jpg,0.26391724,0.26
32693, IMG/left_2016_12_01_13_32_57_203_inverted.jpg,0.4170138,0.42
32694,IMG/center_2016_12_01_13_32_57_304_inverted.jpg,0.3488158,0.35
32695, IMG/left_2016_12_01_13_32_57_304_inverted.jpg,0.5988158,0.6
32696,IMG/center_2016_12_01_13_32_57_405_inverted.jpg,0.3488158,0.35
32697, IMG/left_2016_12_01_13_32_57_405_inverted.jpg,0.5988158,0.6
32698, IMG/left_2016_12_01_13_32_57_507_inverted.jpg,0.3404655,0.34
32699, IMG/right_2016_12_01_13_32_57_709_inverted.jpg,-0.3667233,-0.37
32700, IMG/right_2016_12_01_13_32_57_810_inverted.jpg,-0.3667233,-0.37
32701, IMG/right_2016_12_01_13_32_57_912_inverted.jpg,-0.3667233,-0.37
32702, IMG/right_2016_12_01_13_32_58_012_inverted.jpg,-0.3667233,-0.37
32703, IMG/right_2016_12_01_13_32_58_113_inverted.jpg,-0.34773462,-0.35
32704, IMG/left_2016_12_01_13_32_59_023_inverted.jpg,0.26391724,0.26
32705, IMG/left_2016_12_01_13_32_59_124_inverted.jpg,0.27348577,0.27
32706, IMG/left_2016_12_01_13_32_59_224_inverted.jpg,0.27348577,0.27
32707, IMG/left_2016_12_01_13_32_59_325_inverted.jpg,0.3117599,0.31
32708, IMG/left_2016_12_01_13_32_59_427_inverted.jpg,0.350034,0.35
32709, IMG/left_2016_12_01_13_32_59_527_inverted.jpg,0.350034,0.35
32710, IMG/left_2016_12_01_13_32_59_628_inverted.jpg,0.40744520000000006,0.41
32711, IMG/left_2016_12_01_13_32_59_730_inverted.jpg,0.40744520000000006,0.41
32712, IMG/left_2016_12_01_13_33_01_549_inverted.jpg,0.3787396,0.38
32713, IMG/left_2016_12_01_13_33_01_649_inverted.jpg,0.3787396,0.38
32714, IMG/left_2016_12_01_13_33_01_750_inverted.jpg,0.3787396,0.38
32715, IMG/left_2016_12_01_13_33_01_851_inverted.jpg,0.4170138,0.42
32716, IMG/left_2016_12_01_13_33_01_951_inverted.jpg,0.4170138,0.42
32717, IMG/left_2016_12_01_13_33_02_052_inverted.jpg,0.4170138,0.42
32718, IMG/left_2016_12_01_13_33_02_153_inverted.jpg,0.4170138,0.42
32719, IMG/left_2016_12_01_13_33_02_255_inverted.jpg,0.4170138,0.42
32720, IMG/left_2016_12_01_13_33_02_357_inverted.jpg,0.40744520000000006,0.41
32721, IMG/left_2016_12_01_13_33_02_966_inverted.jpg,0.26391724,0.26
32722, IMG/left_2016_12_01_13_33_03_068_inverted.jpg,0.4170138,0.42
32723, IMG/left_2016_12_01_13_33_03_170_inverted.jpg,0.4170138,0.42
32724, IMG/left_2016_12_01_13_33_03_271_inverted.jpg,0.4170138,0.42
32725, IMG/left_2016_12_01_13_33_03_371_inverted.jpg,0.4170138,0.42
32726, IMG/left_2016_12_01_13_33_03_473_inverted.jpg,0.4170138,0.42
32727, IMG/left_2016_12_01_13_33_03_574_inverted.jpg,0.40744520000000006,0.41
32728, IMG/left_2016_12_01_13_33_04_588_inverted.jpg,0.3787396,0.38
32729, IMG/left_2016_12_01_13_33_04_689_inverted.jpg,0.3787396,0.38
32730, IMG/left_2016_12_01_13_33_04_789_inverted.jpg,0.3787396,0.38
32731, IMG/left_2016_12_01_13_33_04_891_inverted.jpg,0.3787396,0.38
32732, IMG/left_2016_12_01_13_33_04_992_inverted.jpg,0.3787396,0.38
32733, IMG/left_2016_12_01_13_33_05_092_inverted.jpg,0.3787396,0.38
32734, IMG/left_2016_12_01_13_33_05_194_inverted.jpg,0.3787396,0.38
32735, IMG/left_2016_12_01_13_33_05_295_inverted.jpg,0.3787396,0.38
32736, IMG/left_2016_12_01_13_33_05_396_inverted.jpg,0.40744520000000006,0.41
32737, IMG/left_2016_12_01_13_33_05_496_inverted.jpg,0.4170138,0.42
32738, IMG/left_2016_12_01_13_33_05_599_inverted.jpg,0.42658229999999997,0.43
32739, IMG/left_2016_12_01_13_33_05_701_inverted.jpg,0.42658229999999997,0.43
32740, IMG/left_2016_12_01_13_33_05_802_inverted.jpg,0.42658229999999997,0.43
32741, IMG/left_2016_12_01_13_33_05_903_inverted.jpg,0.42658229999999997,0.43
32742, IMG/left_2016_12_01_13_33_06_005_inverted.jpg,0.42658229999999997,0.43
32743, IMG/left_2016_12_01_13_33_06_108_inverted.jpg,0.39787669999999997,0.4
32744, IMG/left_2016_12_01_13_33_06_209_inverted.jpg,0.3787396,0.38
32745, IMG/left_2016_12_01_13_33_06_310_inverted.jpg,0.3787396,0.38
32746, IMG/left_2016_12_01_13_33_06_411_inverted.jpg,0.3787396,0.38
32747, IMG/left_2016_12_01_13_33_06_512_inverted.jpg,0.3787396,0.38
32748, IMG/left_2016_12_01_13_33_08_039_inverted.jpg,0.493562,0.49
32749, IMG/left_2016_12_01_13_33_08_142_inverted.jpg,0.493562,0.49
32750, IMG/left_2016_12_01_13_33_08_244_inverted.jpg,0.48399349999999997,0.48
32751, IMG/left_2016_12_01_13_33_08_346_inverted.jpg,0.493562,0.49
32752, IMG/left_2016_12_01_13_33_08_447_inverted.jpg,0.48399349999999997,0.48
32753, IMG/left_2016_12_01_13_33_08_548_inverted.jpg,0.46485639999999995,0.46
32754, IMG/left_2016_12_01_13_33_08_649_inverted.jpg,0.3404655,0.34
32755, IMG/left_2016_12_01_13_33_09_662_inverted.jpg,0.30219137,0.3
32756, IMG/left_2016_12_01_13_33_09_765_inverted.jpg,0.30219137,0.3
32757, IMG/left_2016_12_01_13_33_09_868_inverted.jpg,0.30219137,0.3
32758, IMG/left_2016_12_01_13_33_09_970_inverted.jpg,0.30219137,0.3
32759, IMG/left_2016_12_01_13_33_10_071_inverted.jpg,0.30219137,0.3
32760, IMG/left_2016_12_01_13_33_10_173_inverted.jpg,0.3691711,0.37
32761, IMG/left_2016_12_01_13_33_10_276_inverted.jpg,0.3787396,0.38
32762, IMG/left_2016_12_01_13_33_10_377_inverted.jpg,0.3787396,0.38
32763, IMG/left_2016_12_01_13_33_10_479_inverted.jpg,0.3787396,0.38
32764, IMG/left_2016_12_01_13_33_10_579_inverted.jpg,0.3787396,0.38
32765, IMG/left_2016_12_01_13_33_10_682_inverted.jpg,0.3404655,0.34
32766, IMG/left_2016_12_01_13_33_13_011_inverted.jpg,0.4457194,0.45
32767, IMG/left_2016_12_01_13_33_13_113_inverted.jpg,0.3404655,0.34
32768,IMG/center_2016_12_01_13_33_14_331_inverted.jpg,0.2722676,0.27
32769, IMG/left_2016_12_01_13_33_14_331_inverted.jpg,0.5222675999999999,0.52
32770,IMG/center_2016_12_01_13_33_14_433_inverted.jpg,0.3488158,0.35
32771, IMG/left_2016_12_01_13_33_14_433_inverted.jpg,0.5988158,0.6
32772,IMG/center_2016_12_01_13_33_14_534_inverted.jpg,0.3488158,0.35
32773, IMG/left_2016_12_01_13_33_14_534_inverted.jpg,0.5988158,0.6
32774, IMG/left_2016_12_01_13_33_14_636_inverted.jpg,0.3404655,0.34
32775, IMG/right_2016_12_01_13_33_15_544_inverted.jpg,-0.40470079999999997,-0.4
32776, IMG/right_2016_12_01_13_33_15_644_inverted.jpg,-0.40470079999999997,-0.4
32777, IMG/right_2016_12_01_13_33_15_746_inverted.jpg,-0.40470079999999997,-0.4
32778, IMG/right_2016_12_01_13_33_15_847_inverted.jpg,-0.30026283,-0.3
32779, IMG/left_2016_12_01_13_33_16_555_inverted.jpg,0.40744520000000006,0.41
32780, IMG/left_2016_12_01_13_33_16_655_inverted.jpg,0.3883082,0.39
32781, IMG/left_2016_12_01_13_33_16_755_inverted.jpg,0.26391724,0.26
32782, IMG/left_2016_12_01_13_33_17_971_inverted.jpg,0.3691711,0.37
32783, IMG/left_2016_12_01_13_33_18_073_inverted.jpg,0.40744520000000006,0.41
32784, IMG/left_2016_12_01_13_33_18_173_inverted.jpg,0.40744520000000006,0.41
32785, IMG/left_2016_12_01_13_33_18_273_inverted.jpg,0.3883082,0.39
32786, IMG/left_2016_12_01_13_33_18_375_inverted.jpg,0.3787396,0.38
32787, IMG/right_2016_12_01_13_33_20_395_inverted.jpg,-0.30026283,-0.3
32788, IMG/right_2016_12_01_13_33_20_497_inverted.jpg,-0.33824026,-0.34
32789, IMG/right_2016_12_01_13_33_20_597_inverted.jpg,-0.33824026,-0.34
32790, IMG/right_2016_12_01_13_33_20_697_inverted.jpg,-0.33824026,-0.34
32791, IMG/right_2016_12_01_13_33_20_797_inverted.jpg,-0.31925154,-0.32
32792, IMG/left_2016_12_01_13_33_21_607_inverted.jpg,0.3787396,0.38
32793, IMG/left_2016_12_01_13_33_21_708_inverted.jpg,0.4170138,0.42
32794, IMG/left_2016_12_01_13_33_21_808_inverted.jpg,0.4170138,0.42
32795, IMG/left_2016_12_01_13_33_21_909_inverted.jpg,0.4170138,0.42
32796, IMG/left_2016_12_01_13_33_22_011_inverted.jpg,0.33089697,0.33
32797, IMG/left_2016_12_01_13_33_25_144_inverted.jpg,0.3404655,0.34
32798, IMG/left_2016_12_01_13_33_25_246_inverted.jpg,0.3404655,0.34
32799, IMG/left_2016_12_01_13_33_25_348_inverted.jpg,0.3404655,0.34
32800, IMG/left_2016_12_01_13_33_25_450_inverted.jpg,0.3404655,0.34
32801, IMG/left_2016_12_01_13_33_27_672_inverted.jpg,0.33089697,0.33
32802, IMG/left_2016_12_01_13_33_27_772_inverted.jpg,0.350034,0.35
32803, IMG/left_2016_12_01_13_33_27_873_inverted.jpg,0.3404655,0.34
32804, IMG/left_2016_12_01_13_33_27_974_inverted.jpg,0.3404655,0.34
32805, IMG/left_2016_12_01_13_33_28_075_inverted.jpg,0.3404655,0.34
32806, IMG/left_2016_12_01_13_33_28_177_inverted.jpg,0.350034,0.35
32807, IMG/left_2016_12_01_13_33_28_278_inverted.jpg,0.3404655,0.34
32808, IMG/right_2016_12_01_13_33_28_987_inverted.jpg,-0.30975719,-0.31
32809, IMG/right_2016_12_01_13_33_29_088_inverted.jpg,-0.30026283,-0.3
32810, IMG/left_2016_12_01_13_33_29_493_inverted.jpg,0.3787396,0.38
32811, IMG/left_2016_12_01_13_33_29_596_inverted.jpg,0.3787396,0.38
32812, IMG/left_2016_12_01_13_33_29_696_inverted.jpg,0.30219137,0.3
32813, IMG/left_2016_12_01_13_33_32_232_inverted.jpg,0.26391724,0.26
32814, IMG/left_2016_12_01_13_33_32_334_inverted.jpg,0.28305431000000003,0.28
32815, IMG/left_2016_12_01_13_33_32_436_inverted.jpg,0.27348577,0.27
32816, IMG/left_2016_12_01_13_33_32_538_inverted.jpg,0.27348577,0.27
32817, IMG/left_2016_12_01_13_33_32_638_inverted.jpg,0.27348577,0.27
32818, IMG/left_2016_12_01_13_33_32_741_inverted.jpg,0.27348577,0.27
32819, IMG/left_2016_12_01_13_33_32_842_inverted.jpg,0.27348577,0.27
32820, IMG/left_2016_12_01_13_33_32_942_inverted.jpg,0.27348577,0.27
32821, IMG/left_2016_12_01_13_33_33_043_inverted.jpg,0.27348577,0.27
32822, IMG/left_2016_12_01_13_33_33_145_inverted.jpg,0.30219137,0.3
32823,IMG/center_2016_12_01_13_33_33_245_inverted.jpg,0.3105417,0.31
32824, IMG/left_2016_12_01_13_33_33_245_inverted.jpg,0.5605416999999999,0.56
32825,IMG/center_2016_12_01_13_33_33_347_inverted.jpg,0.3105417,0.31
32826, IMG/left_2016_12_01_13_33_33_347_inverted.jpg,0.5605416999999999,0.56
32827, IMG/left_2016_12_01_13_33_33_448_inverted.jpg,0.3404655,0.34
32828, IMG/right_2016_12_01_13_33_34_055_inverted.jpg,-0.28127411,-0.28
32829, IMG/right_2016_12_01_13_33_34_157_inverted.jpg,-0.30026283,-0.3
32830, IMG/right_2016_12_01_13_33_34_260_inverted.jpg,-0.2622854,-0.26
32831, IMG/left_2016_12_01_13_33_34_968_inverted.jpg,0.3117599,0.31
32832, IMG/left_2016_12_01_13_33_35_071_inverted.jpg,0.32132844,0.32
32833, IMG/left_2016_12_01_13_33_35_172_inverted.jpg,0.32132844,0.32
32834, IMG/left_2016_12_01_13_33_35_792_inverted.jpg,0.29262284,0.29
32835,IMG/center_2016_12_01_13_33_35_894_inverted.jpg,0.2722676,0.27
32836, IMG/left_2016_12_01_13_33_35_894_inverted.jpg,0.5222675999999999,0.52
32837,IMG/center_2016_12_01_13_33_35_997_inverted.jpg,0.2722676,0.27
32838, IMG/left_2016_12_01_13_33_35_997_inverted.jpg,0.5222675999999999,0.52
32839,IMG/center_2016_12_01_13_33_36_098_inverted.jpg,0.2626991,0.26
32840, IMG/left_2016_12_01_13_33_36_098_inverted.jpg,0.5126991000000001,0.51
32841, IMG/right_2016_12_01_13_33_36_701_inverted.jpg,-0.27177976,-0.27
32842, IMG/right_2016_12_01_13_33_36_803_inverted.jpg,-0.30975719,-0.31
32843, IMG/right_2016_12_01_13_33_36_904_inverted.jpg,-0.28127411,-0.28
32844, IMG/left_2016_12_01_13_33_37_716_inverted.jpg,0.42658229999999997,0.43
32845, IMG/left_2016_12_01_13_33_37_816_inverted.jpg,0.42658229999999997,0.43
32846, IMG/left_2016_12_01_13_33_37_918_inverted.jpg,0.42658229999999997,0.43
32847, IMG/left_2016_12_01_13_33_38_018_inverted.jpg,0.3787396,0.38
32848, IMG/left_2016_12_01_13_33_38_119_inverted.jpg,0.3787396,0.38
32849, IMG/left_2016_12_01_13_33_38_933_inverted.jpg,0.27348577,0.27
32850, IMG/left_2016_12_01_13_33_39_035_inverted.jpg,0.27348577,0.27
32851, IMG/left_2016_12_01_13_33_39_137_inverted.jpg,0.27348577,0.27
32852, IMG/left_2016_12_01_13_33_39_239_inverted.jpg,0.39787669999999997,0.4
32853, IMG/left_2016_12_01_13_33_39_340_inverted.jpg,0.4170138,0.42
32854, IMG/left_2016_12_01_13_33_39_442_inverted.jpg,0.4170138,0.42
32855, IMG/left_2016_12_01_13_33_39_543_inverted.jpg,0.4170138,0.42
32856, IMG/left_2016_12_01_13_33_39_643_inverted.jpg,0.40744520000000006,0.41
32857, IMG/left_2016_12_01_13_33_40_151_inverted.jpg,0.42658229999999997,0.43
32858, IMG/left_2016_12_01_13_33_40_252_inverted.jpg,0.42658229999999997,0.43
32859, IMG/left_2016_12_01_13_33_40_353_inverted.jpg,0.42658229999999997,0.43
32860, IMG/left_2016_12_01_13_33_40_455_inverted.jpg,0.42658229999999997,0.43
32861, IMG/left_2016_12_01_13_33_40_557_inverted.jpg,0.42658229999999997,0.43
32862, IMG/left_2016_12_01_13_33_40_658_inverted.jpg,0.42658229999999997,0.43
32863, IMG/left_2016_12_01_13_33_40_760_inverted.jpg,0.42658229999999997,0.43
32864, IMG/left_2016_12_01_13_33_42_380_inverted.jpg,0.3117599,0.31
32865, IMG/left_2016_12_01_13_33_42_481_inverted.jpg,0.42658229999999997,0.43
32866, IMG/left_2016_12_01_13_33_42_584_inverted.jpg,0.42658229999999997,0.43
32867, IMG/left_2016_12_01_13_33_42_685_inverted.jpg,0.42658229999999997,0.43
32868, IMG/left_2016_12_01_13_33_42_786_inverted.jpg,0.42658229999999997,0.43
32869, IMG/left_2016_12_01_13_33_42_888_inverted.jpg,0.42658229999999997,0.43
32870, IMG/left_2016_12_01_13_33_43_290_inverted.jpg,0.42658229999999997,0.43
32871,IMG/center_2016_12_01_13_33_43_391_inverted.jpg,0.2626991,0.26
32872, IMG/left_2016_12_01_13_33_43_391_inverted.jpg,0.5126991000000001,0.51
32873,IMG/center_2016_12_01_13_33_43_491_inverted.jpg,0.2818362,0.28
32874, IMG/left_2016_12_01_13_33_43_491_inverted.jpg,0.5318362,0.53
32875,IMG/center_2016_12_01_13_33_43_592_inverted.jpg,0.2722676,0.27
32876, IMG/left_2016_12_01_13_33_43_592_inverted.jpg,0.5222675999999999,0.52
32877, IMG/left_2016_12_01_13_33_43_692_inverted.jpg,0.3883082,0.39
32878, IMG/left_2016_12_01_13_33_44_708_inverted.jpg,0.29262284,0.29
32879, IMG/left_2016_12_01_13_33_44_811_inverted.jpg,0.46485639999999995,0.46
32880,IMG/center_2016_12_01_13_33_44_913_inverted.jpg,0.4157956,0.42
32881, IMG/left_2016_12_01_13_33_44_913_inverted.jpg,0.6657956,0.67
32882,IMG/center_2016_12_01_13_33_45_016_inverted.jpg,0.4540697,0.45
32883, IMG/left_2016_12_01_13_33_45_016_inverted.jpg,0.7040697,0.7
32884,IMG/center_2016_12_01_13_33_45_117_inverted.jpg,0.4540697,0.45
32885, IMG/left_2016_12_01_13_33_45_117_inverted.jpg,0.7040697,0.7
32886,IMG/center_2016_12_01_13_33_45_217_inverted.jpg,0.406227,0.41
32887, IMG/left_2016_12_01_13_33_45_217_inverted.jpg,0.656227,0.66
32888, IMG/left_2016_12_01_13_33_45_321_inverted.jpg,0.3117599,0.31
32889, IMG/left_2016_12_01_13_33_45_628_inverted.jpg,0.33089697,0.33
32890, IMG/left_2016_12_01_13_33_45_731_inverted.jpg,0.42658229999999997,0.43
32891, IMG/left_2016_12_01_13_33_45_834_inverted.jpg,0.43615079999999995,0.44
32892,IMG/center_2016_12_01_13_33_45_938_inverted.jpg,0.3488158,0.35
32893, IMG/left_2016_12_01_13_33_45_938_inverted.jpg,0.5988158,0.6
32894,IMG/center_2016_12_01_13_33_46_039_inverted.jpg,0.3488158,0.35
32895, IMG/left_2016_12_01_13_33_46_039_inverted.jpg,0.5988158,0.6
32896,IMG/center_2016_12_01_13_33_46_143_inverted.jpg,0.3488158,0.35
32897, IMG/left_2016_12_01_13_33_46_143_inverted.jpg,0.5988158,0.6
32898, IMG/left_2016_12_01_13_33_46_245_inverted.jpg,0.42658229999999997,0.43
32899, IMG/left_2016_12_01_13_33_46_345_inverted.jpg,0.42658229999999997,0.43
32900, IMG/left_2016_12_01_13_33_46_448_inverted.jpg,0.39787669999999997,0.4
32901, IMG/left_2016_12_01_13_33_47_059_inverted.jpg,0.42658229999999997,0.43
32902,IMG/center_2016_12_01_13_33_47_160_inverted.jpg,0.3583844,0.36
32903, IMG/left_2016_12_01_13_33_47_160_inverted.jpg,0.6083844,0.61
32904,IMG/center_2016_12_01_13_33_47_260_inverted.jpg,0.3583844,0.36
32905, IMG/left_2016_12_01_13_33_47_260_inverted.jpg,0.6083844,0.61
32906,IMG/center_2016_12_01_13_33_47_362_inverted.jpg,0.3583844,0.36
32907, IMG/left_2016_12_01_13_33_47_362_inverted.jpg,0.6083844,0.61
32908, IMG/left_2016_12_01_13_33_47_463_inverted.jpg,0.3596026,0.36
32909, IMG/left_2016_12_01_13_33_48_278_inverted.jpg,0.3117599,0.31
32910, IMG/left_2016_12_01_13_33_48_380_inverted.jpg,0.350034,0.35
32911, IMG/left_2016_12_01_13_33_48_481_inverted.jpg,0.3883082,0.39
32912, IMG/left_2016_12_01_13_33_48_581_inverted.jpg,0.3883082,0.39
32913, IMG/left_2016_12_01_13_33_48_682_inverted.jpg,0.39787669999999997,0.4
32914, IMG/left_2016_12_01_13_33_48_785_inverted.jpg,0.4170138,0.42
32915, IMG/left_2016_12_01_13_33_48_886_inverted.jpg,0.42658229999999997,0.43
32916, IMG/left_2016_12_01_13_33_48_989_inverted.jpg,0.46485639999999995,0.46
32917, IMG/left_2016_12_01_13_33_49_090_inverted.jpg,0.3404655,0.34
32918, IMG/left_2016_12_01_13_33_50_107_inverted.jpg,0.29262284,0.29
32919, IMG/left_2016_12_01_13_33_50_209_inverted.jpg,0.350034,0.35
32920, IMG/left_2016_12_01_13_33_50_312_inverted.jpg,0.350034,0.35
32921, IMG/left_2016_12_01_13_33_50_415_inverted.jpg,0.350034,0.35
32922, IMG/left_2016_12_01_13_33_50_517_inverted.jpg,0.4170138,0.42
32923, IMG/left_2016_12_01_13_33_50_619_inverted.jpg,0.42658229999999997,0.43
32924, IMG/right_2016_12_01_13_33_51_021_inverted.jpg,-0.31925154,-0.32
32925, IMG/right_2016_12_01_13_33_51_122_inverted.jpg,-0.31925154,-0.32
32926, IMG/right_2016_12_01_13_33_51_223_inverted.jpg,-0.30975719,-0.31
32927, IMG/right_2016_12_01_13_33_51_325_inverted.jpg,-0.30975719,-0.31
32928, IMG/right_2016_12_01_13_33_51_428_inverted.jpg,-0.30975719,-0.31
32929, IMG/right_2016_12_01_13_33_51_530_inverted.jpg,-0.30975719,-0.31
32930, IMG/right_2016_12_01_13_33_51_633_inverted.jpg,-0.30975719,-0.31
32931, IMG/left_2016_12_01_13_33_52_036_inverted.jpg,0.26391724,0.26
32932, IMG/left_2016_12_01_13_33_52_139_inverted.jpg,0.26391724,0.26
32933, IMG/right_2016_12_01_13_33_53_864_inverted.jpg,-0.29076847,-0.29
32934, IMG/right_2016_12_01_13_33_53_966_inverted.jpg,-0.3287459,-0.33
32935, IMG/right_2016_12_01_13_33_54_068_inverted.jpg,-0.33824026,-0.34
32936, IMG/right_2016_12_01_13_33_54_171_inverted.jpg,-0.4711613,-0.47
32937, IMG/right_2016_12_01_13_33_54_272_inverted.jpg,-0.4806556,-0.48
32938, IMG/right_2016_12_01_13_33_54_373_inverted.jpg,-0.4806556,-0.48
32939, IMG/right_2016_12_01_13_33_54_476_inverted.jpg,-0.4806556,-0.48
32940, IMG/right_2016_12_01_13_33_54_577_inverted.jpg,-0.4331838,-0.43
32941, IMG/right_2016_12_01_13_33_55_083_inverted.jpg,-0.3287459,-0.33
32942,IMG/center_2016_12_01_13_33_55_184_inverted.jpg,-0.26863309999999996,-0.27
32943, IMG/right_2016_12_01_13_33_55_184_inverted.jpg,-0.5186331,-0.52
32944,IMG/center_2016_12_01_13_33_55_285_inverted.jpg,-0.2781274,-0.28
32945, IMG/right_2016_12_01_13_33_55_285_inverted.jpg,-0.5281274,-0.53
32946,IMG/center_2016_12_01_13_33_55_386_inverted.jpg,-0.2781274,-0.28
32947, IMG/right_2016_12_01_13_33_55_386_inverted.jpg,-0.5281274,-0.53
32948, IMG/right_2016_12_01_13_33_55_487_inverted.jpg,-0.4711613,-0.47
32949, IMG/right_2016_12_01_13_33_55_589_inverted.jpg,-0.4616669,-0.46
32950, IMG/right_2016_12_01_13_33_55_691_inverted.jpg,-0.4616669,-0.46
32951, IMG/right_2016_12_01_13_33_55_793_inverted.jpg,-0.4616669,-0.46
32952, IMG/right_2016_12_01_13_33_55_895_inverted.jpg,-0.4616669,-0.46
32953, IMG/right_2016_12_01_13_33_55_995_inverted.jpg,-0.4616669,-0.46
32954, IMG/right_2016_12_01_13_33_56_097_inverted.jpg,-0.39520639999999996,-0.4
32955, IMG/right_2016_12_01_13_33_56_199_inverted.jpg,-0.39520639999999996,-0.4
32956, IMG/right_2016_12_01_13_33_56_301_inverted.jpg,-0.39520639999999996,-0.4
32957,IMG/center_2016_12_01_13_33_56_403_inverted.jpg,-0.373071,-0.37
32958, IMG/right_2016_12_01_13_33_56_403_inverted.jpg,-0.6230709999999999,-0.62
32959,IMG/center_2016_12_01_13_33_56_505_inverted.jpg,-0.3920597,-0.39
32960, IMG/right_2016_12_01_13_33_56_505_inverted.jpg,-0.6420597,-0.64
32961,IMG/center_2016_12_01_13_33_56_606_inverted.jpg,-0.401554,-0.4
32962, IMG/right_2016_12_01_13_33_56_606_inverted.jpg,-0.651554,-0.65
32963,IMG/center_2016_12_01_13_33_56_706_inverted.jpg,-0.401554,-0.4
32964, IMG/right_2016_12_01_13_33_56_706_inverted.jpg,-0.651554,-0.65
32965,IMG/center_2016_12_01_13_33_56_807_inverted.jpg,-0.3920597,-0.39
32966, IMG/right_2016_12_01_13_33_56_807_inverted.jpg,-0.6420597,-0.64
32967,IMG/center_2016_12_01_13_33_56_910_inverted.jpg,-0.3825653,-0.38
32968, IMG/right_2016_12_01_13_33_56_910_inverted.jpg,-0.6325653,-0.63
32969,IMG/center_2016_12_01_13_33_57_010_inverted.jpg,-0.2876218,-0.29
32970, IMG/right_2016_12_01_13_33_57_010_inverted.jpg,-0.5376217999999999,-0.54
32971, IMG/right_2016_12_01_13_33_57_112_inverted.jpg,-0.40470079999999997,-0.4
32972, IMG/right_2016_12_01_13_33_57_212_inverted.jpg,-0.28127411,-0.28
32973, IMG/right_2016_12_01_13_33_57_921_inverted.jpg,-0.27177976,-0.27
32974, IMG/right_2016_12_01_13_33_58_022_inverted.jpg,-0.31925154,-0.32
